Score,Finale,Milieu de jeu,Ouverture,Calcul,Finales théoriques,Stratégie,Tactique,Menace,Attaque,Contre-attaque,Défense,Sacriﬁce
1000,500,440,60,170,130,350,350,500,420,190,390,480
